id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
11363,7,61,49,41,17,30,43,7,19,38,50,30,21,Spelling,Writing,Reading,Severe
11364,10,5,4,15,8,19,9,14,20,28,8,12,21,Reading,Writing,Spelling,Profound
11365,8,25,44,70,41,48,45,62,62,49,46,45,58,Writing,Reading,Spelling,Moderate
11366,6,31,19,26,53,19,51,5,25,31,25,41,20,Spelling,Reading,Writing,Severe
11367,8,56,73,33,46,37,61,56,55,43,54,48,51,Writing,Spelling,Reading,Moderate
11368,8,94,83,85,73,94,73,90,69,59,87,80,73,Spelling,Writing,Reading,Mild
11369,12,62,91,94,79,58,68,75,82,62,82,68,73,Writing,Spelling,Reading,Mild
11370,12,35,38,29,34,44,18,26,22,34,34,32,27,Spelling,Writing,Reading,Severe
11371,8,98,88,47,73,46,98,57,78,72,78,72,69,Spelling,Writing,Reading,Mild
11372,6,12,22,66,50,19,52,2,7,3,33,40,4,Spelling,Reading,Writing,Severe
11373,11,89,69,66,59,77,71,94,88,68,75,69,83,Writing,Reading,Spelling,Mild
11374,10,50,42,43,21,42,49,44,15,23,45,37,27,Spelling,Writing,Reading,Severe
11375,9,42,29,41,42,14,40,2,19,55,37,32,25,Spelling,Writing,Reading,Severe
11376,12,22,33,15,43,40,17,5,43,22,23,33,23,Reading,Spelling,Writing,Profound
11377,10,71,37,66,53,29,69,53,31,36,58,50,40,Spelling,Writing,Reading,Moderate
11378,9,46,34,26,40,25,44,29,8,46,35,36,28,Spelling,Reading,Writing,Severe
11379,12,76,56,33,43,56,58,24,44,57,55,52,42,Spelling,Writing,Reading,Moderate
11380,6,11,25,34,20,8,44,41,38,10,23,24,30,Reading,Writing,Spelling,Severe
11381,12,90,100,51,85,62,90,55,75,80,80,79,70,Spelling,Writing,Reading,Mild
11382,8,81,62,53,77,64,74,62,54,51,65,72,56,Spelling,Reading,Writing,Mild
11383,12,17,4,52,46,51,34,31,52,27,24,44,37,Reading,Spelling,Writing,Severe
11384,6,46,37,51,24,29,36,42,35,43,45,30,40,Writing,Spelling,Reading,Severe
11385,9,74,58,100,74,47,49,85,82,52,77,57,73,Writing,Spelling,Reading,Mild
11386,12,53,68,91,67,77,61,73,72,74,71,68,73,Writing,Reading,Spelling,Mild
11387,8,20,43,32,38,11,17,22,13,22,32,22,19,Spelling,Writing,Reading,Profound
11388,7,74,77,80,53,81,83,77,61,56,77,72,65,Spelling,Writing,Reading,Mild
11389,7,30,6,28,28,34,22,45,8,34,21,28,29,Reading,Writing,Spelling,Profound
11390,6,39,71,23,53,31,41,54,51,24,44,42,43,Writing,Spelling,Reading,Moderate
11391,7,49,33,42,58,17,30,44,25,59,41,35,43,Writing,Reading,Spelling,Severe
11392,7,21,16,31,32,23,45,36,11,28,23,33,25,Reading,Spelling,Writing,Severe
11393,6,42,46,71,45,55,54,58,39,41,53,51,46,Spelling,Writing,Reading,Moderate
11394,7,17,47,45,57,41,38,6,6,9,36,45,7,Spelling,Reading,Writing,Severe
11395,7,9,15,17,23,26,10,33,1,2,14,20,12,Spelling,Reading,Writing,Profound
11396,12,5,2,37,18,14,16,29,25,15,15,16,23,Reading,Writing,Spelling,Profound
11397,11,8,46,37,23,26,20,53,57,22,30,23,44,Writing,Reading,Spelling,Severe
11398,11,36,54,7,50,31,59,31,45,53,32,47,43,Reading,Spelling,Writing,Severe
11399,8,64,61,47,41,60,32,33,40,22,57,44,32,Spelling,Writing,Reading,Moderate
11400,10,50,77,59,34,59,61,20,54,51,62,51,42,Spelling,Writing,Reading,Moderate
11401,9,36,34,31,21,38,12,1,25,28,34,24,18,Spelling,Writing,Reading,Profound
11402,6,90,65,80,43,64,62,63,69,74,78,56,69,Writing,Spelling,Reading,Mild
11403,11,0,0,21,23,39,34,36,14,18,7,32,23,Reading,Spelling,Writing,Profound
11404,9,78,70,73,95,56,82,44,46,83,74,78,58,Spelling,Reading,Writing,Mild
11405,6,13,0,23,14,5,14,5,19,18,12,11,14,Writing,Reading,Spelling,Profound
11406,10,24,45,32,9,15,47,46,25,48,34,24,40,Writing,Reading,Spelling,Severe
11407,9,46,23,0,29,32,30,29,21,8,23,30,19,Spelling,Reading,Writing,Profound
11408,12,17,12,45,23,32,41,2,37,29,25,32,23,Spelling,Reading,Writing,Severe
11409,7,40,11,46,11,0,0,6,31,24,32,4,20,Writing,Spelling,Reading,Profound
11410,10,39,36,74,17,68,16,44,29,29,50,34,34,Writing,Spelling,Reading,Moderate
11411,6,36,59,62,43,42,38,25,52,60,52,41,46,Writing,Spelling,Reading,Moderate
11412,6,10,16,62,22,32,57,46,44,32,29,37,41,Reading,Writing,Spelling,Severe
11413,7,85,86,66,93,68,72,67,77,58,79,78,67,Spelling,Writing,Reading,Mild
11414,6,25,40,43,10,33,32,26,0,0,36,25,9,Spelling,Writing,Reading,Profound
11415,8,17,49,0,32,13,15,0,11,28,22,20,13,Spelling,Writing,Reading,Profound
11416,8,63,32,16,9,25,40,25,40,22,37,25,29,Writing,Spelling,Reading,Severe
11417,10,49,23,50,53,20,38,45,18,38,41,37,34,Spelling,Writing,Reading,Severe
11418,11,23,19,27,24,21,16,10,18,27,23,20,18,Spelling,Writing,Reading,Profound
11419,9,33,75,36,60,33,33,41,73,38,48,42,51,Writing,Reading,Spelling,Moderate
11420,6,30,34,14,12,54,30,22,21,13,26,32,19,Spelling,Reading,Writing,Severe
11421,6,27,31,17,24,10,7,49,14,15,25,14,26,Writing,Reading,Spelling,Profound
11422,12,7,32,40,47,49,42,26,24,22,26,46,24,Spelling,Reading,Writing,Severe
11423,11,33,48,15,25,17,51,16,9,23,32,31,16,Spelling,Writing,Reading,Severe
11424,12,71,59,52,80,93,63,45,86,87,61,79,73,Reading,Spelling,Writing,Mild
11425,10,0,43,45,37,25,22,25,48,15,29,28,29,Writing,Reading,Spelling,Profound
11426,11,67,47,27,30,5,15,34,52,20,47,17,35,Writing,Spelling,Reading,Severe
11427,10,51,23,21,30,37,48,16,33,45,32,38,31,Spelling,Reading,Writing,Severe
11428,11,35,32,32,16,26,47,51,40,41,33,30,44,Writing,Reading,Spelling,Severe
11429,7,55,76,36,45,62,50,54,59,16,56,52,43,Spelling,Writing,Reading,Moderate
11430,11,30,21,49,42,29,30,54,26,4,33,34,28,Spelling,Reading,Writing,Severe
11431,8,35,54,60,48,31,17,35,24,15,50,32,25,Spelling,Writing,Reading,Severe
11432,8,31,23,41,23,57,33,73,41,41,32,38,52,Reading,Writing,Spelling,Moderate
11433,7,35,31,25,19,18,17,12,13,18,30,18,14,Spelling,Writing,Reading,Profound
11434,10,31,36,30,18,44,26,48,18,16,32,29,27,Spelling,Writing,Reading,Severe
11435,8,36,51,67,63,41,60,43,37,59,51,55,46,Spelling,Reading,Writing,Moderate
11436,11,14,3,36,31,10,42,8,23,36,18,28,22,Reading,Spelling,Writing,Profound
11437,7,49,57,52,55,57,45,49,61,46,53,52,52,Writing,Spelling,Reading,Moderate
11438,12,59,59,42,62,48,28,42,25,66,53,46,44,Spelling,Writing,Reading,Moderate
11439,9,32,51,31,44,11,38,15,51,45,38,31,37,Writing,Spelling,Reading,Severe
11440,7,47,30,42,49,26,40,22,37,17,40,38,25,Spelling,Writing,Reading,Severe
11441,11,50,61,58,50,27,68,28,36,26,56,48,30,Spelling,Writing,Reading,Moderate
11442,12,40,43,25,34,15,61,26,44,33,36,37,34,Spelling,Reading,Writing,Severe
11443,12,38,30,58,50,30,54,50,35,30,42,45,38,Spelling,Reading,Writing,Moderate
11444,7,34,43,20,16,38,27,15,37,14,32,27,22,Spelling,Writing,Reading,Profound
11445,7,28,36,44,9,49,5,45,25,53,36,21,41,Writing,Reading,Spelling,Severe
11446,6,64,28,36,26,25,30,54,67,49,43,27,57,Writing,Reading,Spelling,Moderate
11447,10,58,74,51,71,88,85,72,77,71,61,81,73,Reading,Spelling,Writing,Mild
11448,10,37,68,54,48,58,32,73,33,41,53,46,49,Writing,Spelling,Reading,Moderate
11449,9,17,51,32,55,46,23,28,8,32,33,41,23,Spelling,Reading,Writing,Severe
11450,8,22,43,53,38,26,47,7,49,27,39,37,28,Spelling,Writing,Reading,Severe
11451,8,47,28,30,22,41,22,34,37,42,35,28,38,Writing,Reading,Spelling,Severe
11452,10,21,35,44,22,2,8,45,11,39,33,11,32,Writing,Spelling,Reading,Severe
11453,8,26,30,53,26,35,59,68,54,79,36,40,67,Reading,Writing,Spelling,Moderate
11454,12,41,57,51,27,24,58,46,48,29,50,36,41,Writing,Spelling,Reading,Moderate
11455,11,82,98,62,82,51,45,90,89,89,81,59,89,Writing,Reading,Spelling,Mild
11456,11,60,41,32,23,24,37,62,28,21,44,28,37,Writing,Spelling,Reading,Severe
11457,12,45,21,51,54,22,15,32,49,36,39,30,39,Writing,Reading,Spelling,Severe
11458,12,53,56,66,62,52,45,22,31,52,58,53,35,Spelling,Writing,Reading,Moderate
11459,10,51,51,62,33,60,38,43,54,54,55,44,50,Writing,Spelling,Reading,Moderate
11460,9,31,28,18,20,24,0,4,19,11,26,15,11,Spelling,Writing,Reading,Profound
11461,11,51,62,49,32,5,59,45,27,44,54,32,39,Writing,Spelling,Reading,Severe
11462,8,53,69,51,25,54,21,40,38,31,58,33,36,Writing,Spelling,Reading,Moderate
11463,11,60,32,35,67,22,47,59,32,40,42,45,44,Reading,Spelling,Writing,Moderate
11464,8,67,94,83,51,65,72,84,65,77,81,63,75,Writing,Spelling,Reading,Mild
11465,7,45,63,55,61,41,56,56,62,54,54,53,57,Writing,Reading,Spelling,Moderate
11466,10,33,41,42,47,35,4,27,42,8,39,29,26,Spelling,Writing,Reading,Severe
11467,10,55,31,26,22,50,21,48,19,55,37,31,41,Writing,Reading,Spelling,Severe
11468,9,24,43,35,44,25,15,22,24,50,34,28,32,Writing,Spelling,Reading,Severe
11469,9,65,58,80,83,85,45,96,73,63,68,71,77,Reading,Writing,Spelling,Mild
11470,11,15,20,33,19,1,7,6,26,11,23,9,14,Writing,Spelling,Reading,Profound
11471,10,38,23,51,49,32,44,13,49,52,37,42,38,Reading,Spelling,Writing,Severe
11472,12,40,18,29,8,19,43,33,51,57,29,23,47,Writing,Reading,Spelling,Severe
11473,11,43,62,60,32,55,18,22,36,50,55,35,36,Writing,Spelling,Reading,Severe
11474,6,68,68,61,80,83,58,71,64,69,66,74,68,Reading,Spelling,Writing,Mild
11475,6,57,34,38,11,6,53,40,49,25,43,23,38,Writing,Spelling,Reading,Severe
11476,11,34,54,23,42,48,28,19,33,6,37,39,19,Spelling,Reading,Writing,Severe
11477,7,25,19,14,0,19,4,12,43,19,19,8,25,Writing,Reading,Spelling,Profound
11478,11,0,24,15,31,12,20,1,23,37,13,21,20,Reading,Spelling,Writing,Profound
11479,12,18,7,34,65,27,29,22,29,57,20,40,36,Reading,Spelling,Writing,Severe
11480,10,16,21,32,37,27,41,17,37,12,23,35,22,Spelling,Reading,Writing,Profound
11481,9,36,44,52,35,41,47,2,32,29,44,41,21,Spelling,Writing,Reading,Severe
11482,9,65,47,15,24,58,47,17,42,18,42,43,26,Spelling,Reading,Writing,Severe
11483,7,11,0,35,0,3,4,0,32,14,15,2,15,Writing,Reading,Spelling,Profound
11484,6,34,28,32,19,31,14,21,29,22,31,21,24,Writing,Spelling,Reading,Profound
11485,12,13,54,20,17,9,26,17,17,10,29,17,15,Spelling,Writing,Reading,Profound
11486,6,57,41,64,30,54,51,24,15,36,54,45,25,Spelling,Writing,Reading,Severe
11487,10,57,35,39,43,23,40,68,44,24,44,35,45,Writing,Reading,Spelling,Moderate
11488,11,56,63,47,56,61,74,55,37,67,55,64,53,Spelling,Reading,Writing,Moderate
11489,9,15,38,16,39,30,3,9,14,51,23,24,25,Reading,Writing,Spelling,Profound
11490,7,84,88,54,63,43,100,75,78,72,75,69,75,Writing,Reading,Spelling,Mild
11491,10,28,17,20,26,12,8,26,30,38,22,15,31,Writing,Reading,Spelling,Profound
11492,9,48,20,35,42,31,15,53,15,28,34,29,32,Writing,Spelling,Reading,Severe
11493,10,47,55,32,39,38,22,34,38,51,45,33,41,Writing,Spelling,Reading,Severe
11494,6,52,43,54,16,62,40,46,66,36,50,39,49,Writing,Spelling,Reading,Moderate
11495,9,23,16,7,4,39,0,49,32,27,15,14,36,Writing,Reading,Spelling,Profound
11496,11,56,69,65,44,38,78,49,61,46,63,53,52,Spelling,Writing,Reading,Moderate
11497,10,14,29,23,3,0,13,33,47,44,22,5,41,Writing,Reading,Spelling,Profound
11498,7,50,15,38,25,17,23,34,47,38,34,22,40,Writing,Reading,Spelling,Severe
11499,11,21,12,23,38,14,21,7,3,31,19,24,14,Spelling,Reading,Writing,Profound
11500,8,70,59,63,46,28,50,59,45,63,64,41,56,Writing,Spelling,Reading,Moderate
11501,10,79,32,59,79,29,74,44,69,67,57,61,60,Reading,Spelling,Writing,Moderate
11502,8,70,47,67,38,58,24,61,64,41,61,40,55,Writing,Spelling,Reading,Moderate
11503,7,41,32,59,34,30,55,43,47,32,44,40,41,Writing,Spelling,Reading,Moderate
11504,8,30,33,17,20,10,43,8,7,44,27,24,20,Spelling,Writing,Reading,Severe
11505,11,45,57,31,16,52,29,14,26,34,44,32,25,Spelling,Writing,Reading,Severe
11506,12,58,53,38,36,25,55,21,63,38,50,39,41,Writing,Spelling,Reading,Moderate
11507,11,48,30,38,45,42,44,49,53,67,39,44,56,Reading,Writing,Spelling,Moderate
11508,11,19,14,24,40,5,34,26,5,15,19,26,15,Spelling,Reading,Writing,Severe
11509,10,34,33,35,6,49,39,25,45,44,34,31,38,Writing,Reading,Spelling,Severe
11510,8,37,47,48,62,10,4,55,43,26,44,25,41,Writing,Spelling,Reading,Severe
11511,10,25,46,22,16,3,30,0,37,18,31,16,18,Writing,Spelling,Reading,Profound
11512,12,30,28,22,25,34,14,22,39,20,27,24,27,Writing,Reading,Spelling,Severe
11513,11,0,10,23,0,28,14,29,13,26,11,14,23,Reading,Writing,Spelling,Profound
11514,8,34,44,30,35,37,22,25,20,6,36,31,17,Spelling,Writing,Reading,Severe
11515,6,54,55,65,37,46,65,46,51,39,58,49,45,Spelling,Writing,Reading,Moderate
11516,11,26,50,47,52,45,30,44,77,49,41,42,57,Reading,Writing,Spelling,Moderate
11517,6,35,33,63,45,15,20,23,33,50,44,27,35,Writing,Spelling,Reading,Severe
11518,6,35,34,46,16,52,47,42,40,54,38,38,45,Reading,Writing,Spelling,Severe
11519,11,86,75,73,47,92,77,72,74,82,78,72,76,Writing,Spelling,Reading,Mild
11520,7,35,40,16,15,25,41,14,23,33,30,27,23,Spelling,Writing,Reading,Profound
11521,11,40,17,33,43,45,32,14,44,18,30,40,25,Spelling,Reading,Writing,Severe
11522,9,4,21,11,33,21,32,24,21,7,12,29,17,Reading,Spelling,Writing,Profound
11523,9,29,47,48,36,70,41,46,33,53,41,49,44,Reading,Spelling,Writing,Moderate
11524,11,10,2,31,39,19,36,25,0,36,14,31,20,Reading,Spelling,Writing,Profound
11525,9,25,50,36,34,31,31,17,38,32,37,32,29,Spelling,Writing,Reading,Severe
11526,9,21,48,49,33,28,25,27,40,4,39,29,24,Spelling,Writing,Reading,Severe
11527,9,37,45,64,24,48,35,60,37,52,49,36,50,Writing,Reading,Spelling,Moderate
11528,6,21,35,57,25,52,55,31,39,48,38,44,39,Reading,Spelling,Writing,Moderate
11529,7,67,20,34,49,63,38,41,55,56,40,50,51,Reading,Writing,Spelling,Moderate
11530,12,46,46,43,48,17,30,30,44,31,45,32,35,Writing,Spelling,Reading,Severe
11531,7,85,96,70,74,51,82,75,71,85,84,69,77,Writing,Spelling,Reading,Mild
11532,10,0,10,11,18,17,34,26,22,20,7,23,23,Reading,Writing,Spelling,Profound
11533,11,5,18,33,20,8,42,11,15,5,19,23,10,Spelling,Reading,Writing,Profound
11534,12,62,66,48,57,76,72,66,88,60,59,68,71,Reading,Writing,Spelling,Mild
11535,8,32,35,20,30,42,45,45,38,34,29,39,39,Reading,Writing,Spelling,Severe
11536,11,16,57,26,22,31,49,23,58,28,33,34,36,Reading,Writing,Spelling,Severe
11537,6,38,36,54,29,35,19,56,52,17,43,28,42,Writing,Spelling,Reading,Severe
11538,9,21,46,0,0,15,38,12,14,33,22,18,20,Writing,Spelling,Reading,Profound
11539,10,56,64,42,31,46,20,44,69,52,54,32,55,Writing,Reading,Spelling,Moderate
11540,9,33,59,71,13,56,71,25,22,58,54,47,35,Spelling,Writing,Reading,Moderate
11541,10,53,11,23,35,38,60,25,54,43,29,44,41,Reading,Spelling,Writing,Severe
11542,12,18,29,11,29,7,22,5,2,14,19,19,7,Spelling,Reading,Writing,Profound
11543,8,55,62,54,36,61,47,55,26,40,57,48,40,Spelling,Writing,Reading,Moderate
11544,9,68,48,41,53,65,54,38,49,43,52,57,43,Spelling,Reading,Writing,Moderate
11545,6,51,48,17,20,26,33,7,38,0,39,26,15,Spelling,Writing,Reading,Profound
11546,8,41,59,56,45,58,60,69,48,35,52,54,51,Spelling,Reading,Writing,Moderate
11547,7,2,17,6,30,17,36,2,27,13,8,28,14,Reading,Spelling,Writing,Profound
11548,6,65,27,40,61,71,60,31,40,46,44,64,39,Spelling,Reading,Writing,Moderate
11549,7,35,39,20,17,22,26,42,39,36,31,22,39,Writing,Reading,Spelling,Severe
11550,8,39,0,22,17,13,24,37,19,17,20,18,24,Writing,Reading,Spelling,Profound
11551,10,20,25,23,36,22,55,26,22,32,23,38,27,Reading,Spelling,Writing,Severe
11552,12,32,76,59,38,38,54,31,62,27,56,43,40,Spelling,Writing,Reading,Moderate
11553,12,54,70,70,50,60,36,41,23,18,65,49,27,Spelling,Writing,Reading,Moderate
11554,12,26,6,29,45,10,15,24,5,7,20,23,12,Spelling,Reading,Writing,Profound
11555,12,37,14,62,53,5,27,27,22,48,38,28,32,Writing,Spelling,Reading,Severe
11556,7,38,13,28,16,18,25,32,0,14,26,20,15,Spelling,Writing,Reading,Profound
11557,10,60,71,91,77,83,51,83,85,60,74,70,76,Writing,Reading,Spelling,Mild
11558,10,19,10,34,25,0,20,12,36,10,21,15,19,Writing,Spelling,Reading,Profound
11559,7,0,18,22,0,35,44,25,15,0,13,26,13,Reading,Spelling,Writing,Profound
11560,10,40,45,52,45,61,64,37,58,17,46,57,37,Spelling,Reading,Writing,Moderate
11561,9,0,27,33,17,48,18,34,18,3,20,28,18,Spelling,Reading,Writing,Profound
11562,9,18,24,24,33,20,61,47,59,26,22,38,44,Reading,Writing,Spelling,Severe
11563,12,34,43,45,64,53,37,73,60,39,41,51,57,Reading,Writing,Spelling,Moderate
11564,9,9,0,19,35,41,4,27,30,26,9,27,28,Reading,Writing,Spelling,Profound
11565,9,57,72,63,54,35,30,50,48,71,64,40,56,Writing,Spelling,Reading,Moderate
11566,7,33,21,23,24,12,39,34,27,56,26,25,39,Writing,Reading,Spelling,Severe
11567,10,21,13,10,9,30,6,0,0,27,15,15,9,Spelling,Reading,Writing,Profound
11568,7,9,26,21,23,27,21,40,23,51,19,24,38,Reading,Writing,Spelling,Profound
11569,10,61,97,78,70,84,81,69,95,75,79,78,80,Writing,Reading,Spelling,Mild
11570,10,36,76,45,60,56,31,30,39,51,52,49,40,Spelling,Writing,Reading,Moderate
11571,8,47,40,34,33,46,35,63,40,52,40,38,52,Writing,Reading,Spelling,Moderate
11572,6,47,59,53,69,30,53,40,39,73,53,51,51,Writing,Spelling,Reading,Moderate
11573,10,27,18,10,17,39,47,43,17,33,18,34,31,Reading,Spelling,Writing,Severe
11574,7,39,50,47,21,44,26,30,0,33,45,30,21,Spelling,Writing,Reading,Profound
11575,8,42,32,44,17,44,28,41,27,27,39,30,32,Writing,Spelling,Reading,Profound
11576,11,62,69,51,36,40,37,61,17,50,61,38,43,Writing,Spelling,Reading,Moderate
11577,9,53,33,61,47,58,34,73,58,32,49,46,54,Writing,Reading,Spelling,Moderate
11578,6,51,51,65,61,67,56,20,55,30,56,61,35,Spelling,Reading,Writing,Moderate
11579,9,56,48,41,51,55,40,20,46,26,48,49,31,Spelling,Reading,Writing,Moderate
11580,7,30,39,30,32,0,25,33,35,33,33,19,34,Writing,Reading,Spelling,Profound
11581,10,71,51,82,52,36,54,58,39,67,68,47,55,Writing,Spelling,Reading,Moderate
11582,7,88,89,79,100,61,78,86,80,74,85,80,80,Writing,Spelling,Reading,Mild
11583,7,80,64,60,53,61,42,70,55,59,68,52,61,Writing,Spelling,Reading,Mild
11584,6,20,45,57,42,10,24,15,43,51,41,25,36,Writing,Spelling,Reading,Severe
11585,11,50,32,59,15,26,31,28,19,18,47,24,22,Spelling,Writing,Reading,Severe
11586,6,0,15,0,23,41,27,21,27,3,5,30,17,Reading,Spelling,Writing,Profound
11587,6,41,7,30,18,13,32,15,38,22,26,21,25,Writing,Spelling,Reading,Profound
11588,7,100,65,65,80,45,89,55,59,78,77,71,64,Spelling,Writing,Reading,Mild
11589,7,21,43,36,23,7,21,46,30,29,33,17,35,Writing,Reading,Spelling,Profound
11590,10,47,60,42,27,42,20,27,56,32,50,30,38,Writing,Spelling,Reading,Moderate
11591,6,50,40,74,59,54,46,72,57,45,55,53,58,Writing,Reading,Spelling,Moderate
11592,8,25,14,48,48,9,15,32,23,58,29,24,38,Writing,Reading,Spelling,Severe
11593,7,54,28,42,25,29,30,42,27,39,41,28,36,Writing,Spelling,Reading,Severe
11594,11,31,19,17,0,44,26,18,12,30,22,23,20,Spelling,Reading,Writing,Profound
11595,9,11,20,27,39,10,23,38,33,22,19,24,31,Reading,Writing,Spelling,Profound
11596,9,42,48,48,20,40,48,37,30,47,46,36,38,Writing,Spelling,Reading,Severe
11597,6,72,44,44,60,39,34,66,37,42,53,44,48,Writing,Spelling,Reading,Moderate
11598,7,23,40,36,55,39,21,38,16,43,33,38,32,Spelling,Reading,Writing,Severe
11599,7,58,67,51,36,20,23,50,24,41,59,26,38,Writing,Spelling,Reading,Severe
11600,8,38,39,52,20,16,31,26,43,18,43,22,29,Writing,Spelling,Reading,Profound
11601,10,65,83,86,66,79,53,91,80,67,78,66,79,Writing,Reading,Spelling,Mild
11602,9,24,49,28,3,34,31,6,45,26,34,23,26,Writing,Spelling,Reading,Profound
11603,9,41,18,54,58,22,31,52,15,12,38,37,26,Spelling,Writing,Reading,Severe
11604,11,32,74,59,40,31,34,69,64,19,55,35,51,Writing,Spelling,Reading,Moderate
11605,9,35,50,29,18,32,17,10,23,44,38,22,26,Writing,Spelling,Reading,Severe
11606,6,10,29,33,33,41,12,16,12,15,24,29,14,Spelling,Reading,Writing,Profound
11607,8,33,64,44,66,68,53,56,65,33,47,62,51,Reading,Spelling,Writing,Moderate
11608,10,32,1,27,23,8,10,50,9,19,20,14,26,Writing,Reading,Spelling,Profound
11609,7,52,38,29,20,23,21,9,47,58,40,21,38,Writing,Spelling,Reading,Severe
11610,8,51,45,28,27,52,21,48,50,44,41,33,47,Writing,Reading,Spelling,Severe
11611,6,29,32,10,10,7,15,8,10,5,24,11,8,Spelling,Writing,Reading,Profound
11612,12,18,8,30,28,20,31,5,47,16,19,26,23,Reading,Spelling,Writing,Profound
11613,9,74,52,23,48,38,60,18,53,32,50,49,34,Spelling,Writing,Reading,Moderate
11614,6,71,49,68,26,57,57,52,25,69,63,47,49,Writing,Spelling,Reading,Moderate
11615,6,32,30,21,18,11,15,15,10,18,28,15,14,Spelling,Writing,Reading,Profound
11616,6,57,61,49,52,45,53,27,61,49,56,50,46,Spelling,Writing,Reading,Moderate
11617,11,55,72,44,67,61,46,74,76,60,57,58,70,Reading,Writing,Spelling,Moderate
11618,8,42,15,33,7,36,37,12,36,30,30,27,26,Spelling,Writing,Reading,Profound
11619,9,35,26,6,31,42,13,40,4,33,22,29,26,Reading,Spelling,Writing,Profound
11620,9,27,15,32,19,19,12,17,28,23,25,17,23,Writing,Spelling,Reading,Profound
11621,8,59,32,48,43,69,13,45,32,52,46,42,43,Writing,Spelling,Reading,Moderate
11622,6,28,18,6,28,12,0,43,6,0,17,13,16,Writing,Spelling,Reading,Profound
11623,9,62,31,24,37,29,24,31,39,41,39,30,37,Writing,Spelling,Reading,Severe
11624,12,65,71,74,68,84,61,57,48,47,70,71,51,Spelling,Reading,Writing,Mild
11625,10,85,69,88,52,85,90,49,67,83,81,76,66,Spelling,Writing,Reading,Mild
11626,11,58,66,38,40,67,31,48,44,38,54,46,43,Spelling,Writing,Reading,Moderate
11627,6,68,71,46,33,20,71,57,27,55,62,41,46,Writing,Spelling,Reading,Moderate
11628,10,44,34,36,62,21,34,1,44,39,38,39,28,Spelling,Reading,Writing,Severe
11629,10,34,49,17,37,25,38,36,21,47,33,33,35,Reading,Writing,Spelling,Severe
11630,8,54,77,60,73,74,54,69,82,59,64,67,70,Reading,Writing,Spelling,Mild
11631,10,69,44,55,40,52,38,71,54,45,56,43,57,Writing,Reading,Spelling,Moderate
11632,10,36,19,31,25,47,46,36,20,56,29,39,37,Reading,Spelling,Writing,Severe
11633,9,30,31,24,7,24,22,50,22,44,28,18,39,Writing,Reading,Spelling,Severe
11634,7,23,49,45,41,44,25,40,48,46,39,37,45,Writing,Reading,Spelling,Severe
11635,11,27,59,81,73,34,51,50,63,39,56,53,51,Spelling,Writing,Reading,Moderate
11636,12,78,57,54,40,59,53,34,39,34,63,51,36,Spelling,Writing,Reading,Moderate
11637,10,70,66,26,32,47,58,47,59,51,54,46,52,Writing,Spelling,Reading,Moderate
11638,11,9,24,32,21,32,37,27,0,0,22,30,9,Spelling,Reading,Writing,Profound
11639,9,31,9,47,0,15,39,23,25,23,29,18,24,Writing,Spelling,Reading,Profound
11640,7,70,94,81,74,80,63,81,70,65,82,72,72,Writing,Spelling,Reading,Mild
11641,12,62,41,26,16,25,20,36,37,59,43,20,44,Writing,Reading,Spelling,Severe
11642,12,9,25,42,5,1,40,19,37,0,25,15,19,Writing,Spelling,Reading,Profound
11643,8,55,43,51,60,41,25,46,30,38,50,42,38,Spelling,Writing,Reading,Moderate
11644,9,47,67,55,51,54,50,33,55,44,56,52,44,Spelling,Writing,Reading,Moderate
11645,8,31,29,29,17,43,44,51,13,18,30,35,27,Spelling,Reading,Writing,Severe
11646,8,62,28,51,58,45,47,47,41,48,47,50,45,Spelling,Reading,Writing,Moderate
11647,10,34,66,31,39,53,25,17,35,35,44,39,29,Spelling,Writing,Reading,Severe
11648,12,12,17,17,0,43,17,6,23,48,15,20,26,Reading,Writing,Spelling,Profound
11649,8,13,15,34,42,50,3,13,24,5,21,32,14,Spelling,Reading,Writing,Profound
11650,11,16,17,24,30,20,10,24,19,10,19,20,18,Spelling,Reading,Writing,Profound
11651,6,56,61,57,64,49,42,80,47,48,58,52,58,Writing,Reading,Spelling,Mild
