id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
8887,9,71,52,29,54,44,47,40,46,71,51,48,52,Writing,Reading,Spelling,Moderate
8888,8,26,39,38,52,45,35,28,28,30,34,44,29,Spelling,Reading,Writing,Severe
8889,16,38,19,39,33,30,19,32,37,27,32,27,32,Writing,Reading,Spelling,Profound
8890,8,28,9,28,19,39,26,21,17,14,22,28,17,Spelling,Reading,Writing,Profound
8891,11,55,45,55,54,7,51,49,52,25,52,37,42,Writing,Spelling,Reading,Severe
8892,16,66,64,67,90,83,42,61,74,80,66,72,72,Reading,Writing,Spelling,Mild
8893,11,54,6,30,25,28,40,60,56,37,30,31,51,Reading,Writing,Spelling,Severe
8894,9,35,37,37,38,9,3,12,11,32,36,17,18,Writing,Spelling,Reading,Profound
8895,8,39,55,37,25,21,41,20,26,36,44,29,27,Spelling,Writing,Reading,Severe
8896,14,0,43,5,29,41,25,21,0,32,16,32,18,Reading,Spelling,Writing,Profound
8897,15,14,17,4,38,34,5,26,24,20,12,26,23,Reading,Spelling,Writing,Profound
8898,13,62,60,33,54,33,23,43,57,70,52,37,57,Writing,Reading,Spelling,Moderate
8899,10,17,25,6,0,39,22,12,32,14,16,20,19,Reading,Spelling,Writing,Profound
8900,7,64,62,84,46,55,27,71,60,73,70,43,68,Writing,Spelling,Reading,Moderate
8901,18,71,50,36,32,57,33,40,32,40,52,41,37,Spelling,Writing,Reading,Moderate
8902,16,0,41,18,35,45,37,6,34,24,20,39,21,Reading,Spelling,Writing,Profound
8903,9,22,65,55,46,65,44,27,31,64,47,52,41,Spelling,Reading,Writing,Moderate
8904,6,70,77,83,84,62,44,75,63,56,77,63,65,Writing,Spelling,Reading,Mild
8905,18,8,29,31,26,21,35,31,31,16,23,27,26,Reading,Spelling,Writing,Profound
8906,13,71,49,27,59,53,55,56,72,68,49,56,65,Reading,Writing,Spelling,Moderate
8907,6,21,32,52,13,36,60,61,31,18,35,36,37,Reading,Writing,Spelling,Severe
8908,18,70,60,74,45,70,77,69,58,79,68,64,69,Writing,Reading,Spelling,Mild
8909,7,58,37,45,45,66,51,45,61,71,47,54,59,Reading,Writing,Spelling,Moderate
8910,14,23,60,58,58,40,20,64,56,60,47,39,60,Writing,Reading,Spelling,Moderate
8911,13,8,39,39,37,44,15,29,32,16,29,32,26,Spelling,Reading,Writing,Profound
8912,11,61,61,50,2,22,45,12,35,45,57,23,31,Writing,Spelling,Reading,Severe
8913,17,46,7,35,26,14,23,13,0,27,29,21,13,Spelling,Writing,Reading,Profound
8914,9,0,44,10,25,25,7,0,19,25,18,19,15,Spelling,Reading,Writing,Profound
8915,6,43,5,13,11,16,0,10,50,16,20,9,25,Writing,Reading,Spelling,Profound
8916,11,11,17,19,17,8,28,17,9,13,16,18,13,Spelling,Reading,Writing,Profound
8917,15,54,33,68,58,27,51,52,14,24,52,45,30,Spelling,Writing,Reading,Moderate
8918,15,41,66,63,61,54,34,38,37,63,57,50,46,Spelling,Writing,Reading,Moderate
8919,14,83,80,66,88,91,67,92,41,76,76,82,70,Spelling,Reading,Writing,Mild
8920,12,39,49,20,15,49,18,20,31,33,36,27,28,Writing,Spelling,Reading,Severe
8921,14,97,68,68,84,51,72,91,95,72,78,69,86,Writing,Reading,Spelling,Mild
8922,16,22,13,10,15,33,34,3,7,23,15,27,11,Spelling,Reading,Writing,Profound
8923,14,53,31,81,21,52,60,37,49,34,55,44,40,Spelling,Writing,Reading,Moderate
8924,11,9,66,38,53,57,50,31,8,35,38,53,25,Spelling,Reading,Writing,Severe
8925,16,6,16,0,38,9,32,22,7,7,7,26,12,Reading,Spelling,Writing,Profound
8926,7,26,27,2,36,18,15,30,31,2,18,23,21,Reading,Spelling,Writing,Profound
8927,13,73,71,89,92,59,62,59,79,56,78,71,65,Spelling,Writing,Reading,Mild
8928,11,41,74,30,56,35,57,51,27,37,48,49,38,Spelling,Reading,Writing,Moderate
8929,15,25,43,32,9,48,4,22,0,39,33,20,20,Writing,Spelling,Reading,Profound
8930,18,37,70,81,47,68,30,60,49,25,63,48,45,Spelling,Writing,Reading,Moderate
8931,11,10,40,26,23,26,58,29,8,23,25,36,20,Spelling,Reading,Writing,Severe
8932,15,11,50,29,33,28,11,27,29,18,30,24,25,Writing,Spelling,Reading,Profound
8933,10,40,42,63,41,25,27,9,14,37,48,31,20,Spelling,Writing,Reading,Severe
8934,7,25,27,25,34,8,36,10,36,9,26,26,18,Spelling,Reading,Writing,Profound
8935,12,30,16,42,42,5,19,39,11,16,29,22,22,Writing,Spelling,Reading,Profound
8936,7,51,20,44,10,22,23,30,32,21,38,18,28,Writing,Spelling,Reading,Profound
8937,18,90,62,75,67,63,84,75,83,50,76,71,69,Spelling,Writing,Reading,Mild
8938,9,50,65,46,39,47,46,34,20,44,54,44,33,Spelling,Writing,Reading,Severe
8939,9,35,33,23,35,39,27,30,39,46,30,34,38,Reading,Writing,Spelling,Severe
8940,8,72,87,86,74,48,82,54,80,90,82,68,75,Writing,Spelling,Reading,Mild
8941,15,59,74,77,48,76,92,53,77,53,70,72,61,Spelling,Reading,Writing,Mild
8942,10,55,53,55,72,77,65,83,51,94,54,71,76,Reading,Writing,Spelling,Mild
8943,6,31,51,42,49,61,56,56,16,49,41,55,40,Spelling,Reading,Writing,Moderate
8944,8,63,63,90,63,61,54,83,99,97,72,59,93,Writing,Reading,Spelling,Mild
8945,15,25,34,40,28,10,64,5,15,35,33,34,18,Spelling,Reading,Writing,Severe
8946,9,56,27,34,25,38,50,49,32,18,39,38,33,Spelling,Writing,Reading,Severe
8947,9,68,17,36,23,43,42,16,49,28,40,36,31,Spelling,Writing,Reading,Severe
8948,9,43,41,32,14,26,15,41,20,28,39,18,30,Writing,Spelling,Reading,Profound
8949,10,48,36,34,39,32,41,15,46,21,39,37,27,Spelling,Writing,Reading,Severe
8950,18,67,84,77,96,69,62,95,61,87,76,76,81,Reading,Writing,Spelling,Mild
8951,8,65,75,41,59,34,49,42,37,55,60,47,45,Spelling,Writing,Reading,Moderate
8952,16,90,98,74,83,85,53,58,50,75,87,74,61,Spelling,Writing,Reading,Mild
8953,12,43,46,47,49,72,32,40,57,44,45,51,47,Reading,Spelling,Writing,Moderate
8954,16,15,47,17,43,18,21,31,12,43,26,27,29,Reading,Writing,Spelling,Severe
8955,8,26,32,21,19,38,40,44,61,53,26,32,53,Reading,Writing,Spelling,Severe
8956,9,20,53,51,70,36,47,57,25,54,41,51,45,Reading,Spelling,Writing,Moderate
8957,13,46,41,43,48,32,56,64,42,46,43,45,51,Reading,Writing,Spelling,Moderate
8958,10,63,84,71,42,48,45,60,30,43,73,45,44,Spelling,Writing,Reading,Moderate
8959,6,57,51,62,12,2,21,48,2,28,57,12,26,Writing,Spelling,Reading,Severe
8960,6,35,39,20,41,41,42,33,45,35,31,41,38,Reading,Spelling,Writing,Moderate
8961,9,49,40,38,24,29,49,11,0,1,42,34,4,Spelling,Writing,Reading,Severe
8962,7,84,58,70,56,45,89,76,64,84,71,63,75,Writing,Reading,Spelling,Mild
8963,15,40,30,29,62,24,61,30,43,47,33,49,40,Reading,Spelling,Writing,Moderate
8964,7,32,30,28,5,18,25,33,14,46,30,16,31,Writing,Reading,Spelling,Profound
8965,16,49,29,36,14,20,9,22,12,22,38,14,19,Writing,Spelling,Reading,Profound
8966,18,48,60,27,49,38,28,49,11,44,45,38,35,Spelling,Writing,Reading,Severe
8967,13,33,45,48,33,52,21,15,26,39,42,35,27,Spelling,Writing,Reading,Severe
8968,12,42,40,60,21,39,47,41,67,25,47,36,44,Writing,Spelling,Reading,Moderate
8969,11,30,12,13,14,17,30,21,14,6,18,20,14,Spelling,Reading,Writing,Profound
8970,14,40,25,40,22,26,54,17,35,23,35,34,25,Spelling,Writing,Reading,Severe
8971,17,60,34,56,59,54,60,47,39,48,50,58,45,Spelling,Reading,Writing,Moderate
8972,9,8,32,3,13,23,0,30,31,26,14,12,29,Writing,Reading,Spelling,Profound
8973,12,39,25,46,69,16,41,47,61,52,37,42,53,Reading,Writing,Spelling,Moderate
8974,15,61,12,32,23,0,20,23,54,26,35,14,34,Writing,Spelling,Reading,Severe
8975,18,46,29,61,11,27,20,39,35,52,45,19,42,Writing,Spelling,Reading,Severe
8976,10,16,29,39,24,0,4,8,2,30,28,9,13,Writing,Spelling,Reading,Profound
8977,17,82,77,86,67,66,59,59,67,92,82,64,73,Writing,Spelling,Reading,Mild
8978,16,22,50,28,41,22,0,2,16,51,33,21,23,Writing,Spelling,Reading,Profound
8979,8,50,14,15,5,18,26,1,27,40,26,16,23,Writing,Spelling,Reading,Profound
8980,14,84,58,52,71,82,66,65,52,61,65,73,59,Spelling,Reading,Writing,Mild
8981,15,83,43,38,55,45,74,46,45,51,55,58,47,Spelling,Reading,Writing,Moderate
8982,7,72,69,22,35,61,20,32,57,53,54,39,47,Writing,Spelling,Reading,Moderate
8983,11,3,46,0,46,6,22,0,15,30,16,25,15,Spelling,Reading,Writing,Profound
8984,18,46,69,75,77,93,68,72,73,76,63,79,74,Reading,Spelling,Writing,Mild
8985,7,28,32,6,22,17,19,16,13,28,22,19,19,Writing,Spelling,Reading,Profound
8986,15,58,18,26,61,56,18,20,45,38,34,45,34,Reading,Spelling,Writing,Severe
8987,13,67,58,69,74,79,47,71,68,68,65,67,69,Reading,Writing,Spelling,Mild
8988,15,49,44,14,13,12,27,28,11,34,36,17,24,Writing,Spelling,Reading,Profound
8989,7,92,86,74,84,59,88,80,81,47,84,77,69,Spelling,Writing,Reading,Mild
8990,14,30,28,15,34,7,40,35,27,29,24,27,30,Reading,Writing,Spelling,Profound
8991,16,16,23,42,54,45,58,30,35,38,27,52,34,Reading,Spelling,Writing,Severe
8992,17,6,5,39,13,40,0,6,18,30,17,18,18,Reading,Writing,Spelling,Profound
8993,6,18,20,10,13,19,59,17,4,33,16,30,18,Reading,Spelling,Writing,Severe
8994,11,29,64,44,48,58,64,43,62,71,46,57,59,Reading,Writing,Spelling,Moderate
8995,11,19,14,27,31,23,22,31,45,30,20,25,35,Reading,Writing,Spelling,Profound
8996,15,64,42,59,66,61,69,62,43,77,55,65,61,Reading,Spelling,Writing,Moderate
8997,17,78,70,77,81,70,43,72,75,77,75,65,75,Writing,Reading,Spelling,Mild
8998,7,52,43,4,11,44,48,23,5,20,33,34,16,Spelling,Reading,Writing,Severe
8999,8,21,30,25,27,0,13,22,0,30,25,13,17,Writing,Spelling,Reading,Profound
9000,17,44,34,63,29,36,52,48,34,34,47,39,39,Writing,Spelling,Reading,Severe
9001,16,63,67,32,58,34,49,32,37,17,54,47,29,Spelling,Writing,Reading,Moderate
9002,17,53,69,74,70,62,52,46,20,47,65,61,38,Spelling,Writing,Reading,Moderate
9003,11,20,31,16,43,56,57,27,22,47,22,52,32,Reading,Spelling,Writing,Severe
9004,8,65,71,51,54,54,76,18,24,34,62,61,25,Spelling,Writing,Reading,Moderate
9005,15,42,13,42,19,23,32,3,25,23,32,25,17,Spelling,Writing,Reading,Profound
9006,12,77,41,36,33,54,32,58,69,40,51,40,56,Writing,Reading,Spelling,Moderate
9007,9,32,51,46,43,44,18,54,14,63,43,35,44,Writing,Reading,Spelling,Severe
9008,10,36,34,19,12,0,13,38,22,26,30,8,29,Writing,Spelling,Reading,Profound
9009,10,56,62,54,21,27,29,15,16,22,57,26,18,Spelling,Writing,Reading,Severe
9010,9,51,31,57,72,53,54,33,61,66,46,60,53,Reading,Spelling,Writing,Moderate
9011,8,16,17,21,33,10,0,3,2,28,18,14,11,Spelling,Writing,Reading,Profound
9012,10,59,45,53,24,7,21,44,12,42,52,17,33,Writing,Spelling,Reading,Severe
9013,10,50,52,57,70,34,42,69,41,47,53,49,52,Writing,Spelling,Reading,Moderate
9014,17,36,35,56,28,58,32,25,31,57,42,39,38,Spelling,Writing,Reading,Moderate
9015,18,49,63,58,56,65,45,39,35,37,57,55,37,Spelling,Writing,Reading,Moderate
9016,7,84,54,37,70,26,68,44,33,46,58,55,41,Spelling,Writing,Reading,Moderate
9017,10,45,43,41,33,58,30,57,58,53,43,40,56,Writing,Reading,Spelling,Moderate
9018,9,0,25,17,25,43,42,14,15,24,14,37,18,Reading,Spelling,Writing,Profound
9019,13,41,23,18,36,18,35,14,2,12,27,30,9,Spelling,Reading,Writing,Profound
9020,15,33,20,9,0,36,30,9,34,0,21,22,14,Spelling,Reading,Writing,Profound
9021,13,29,46,35,10,22,29,60,11,46,37,20,39,Writing,Reading,Spelling,Severe
9022,11,32,53,61,57,49,43,61,27,41,49,50,43,Spelling,Reading,Writing,Moderate
9023,8,73,66,66,70,63,60,71,63,89,68,64,74,Writing,Reading,Spelling,Mild
9024,17,55,51,90,67,48,70,78,53,44,65,62,58,Spelling,Writing,Reading,Mild
9025,17,21,7,0,20,32,4,25,45,32,9,19,34,Reading,Writing,Spelling,Profound
9026,14,57,28,39,56,42,22,57,43,42,41,40,47,Writing,Reading,Spelling,Moderate
9027,12,38,32,50,11,15,30,51,6,2,40,19,20,Writing,Spelling,Reading,Profound
9028,6,11,10,38,40,2,45,45,12,3,20,29,20,Reading,Spelling,Writing,Profound
9029,9,30,20,27,27,8,49,35,28,13,26,28,25,Spelling,Reading,Writing,Profound
9030,15,25,45,61,31,32,55,29,42,50,44,39,40,Writing,Spelling,Reading,Severe
9031,14,13,47,70,43,6,25,10,29,43,43,25,27,Writing,Spelling,Reading,Severe
9032,7,31,30,34,15,22,43,11,28,24,32,27,21,Spelling,Writing,Reading,Profound
9033,16,41,34,71,42,53,26,57,70,28,49,40,52,Writing,Reading,Spelling,Moderate
9034,9,70,89,70,66,84,77,90,85,86,76,76,87,Reading,Writing,Spelling,Mild
9035,13,28,31,15,23,12,9,18,42,42,25,15,34,Writing,Reading,Spelling,Profound
9036,12,52,71,49,38,76,40,35,59,27,57,51,40,Spelling,Writing,Reading,Moderate
9037,14,58,35,37,60,53,53,32,27,41,43,55,33,Spelling,Reading,Writing,Moderate
9038,12,63,54,61,48,44,58,60,47,46,59,50,51,Writing,Spelling,Reading,Moderate
9039,14,61,59,81,59,56,65,58,35,48,67,60,47,Spelling,Writing,Reading,Moderate
9040,10,36,34,45,30,50,17,49,18,46,38,32,38,Writing,Reading,Spelling,Moderate
9041,7,17,20,32,44,32,39,39,45,22,23,38,35,Reading,Spelling,Writing,Profound
9042,16,45,21,29,15,35,23,21,17,31,32,24,23,Spelling,Writing,Reading,Severe
9043,8,47,50,20,60,40,0,35,9,8,39,33,17,Spelling,Writing,Reading,Severe
9044,18,72,68,63,46,25,39,34,42,36,68,37,37,Writing,Spelling,Reading,Moderate
9045,14,10,19,42,0,38,11,23,17,22,24,16,21,Writing,Spelling,Reading,Profound
9046,18,41,32,52,51,44,13,48,21,28,42,36,32,Spelling,Writing,Reading,Severe
9047,14,14,56,59,34,16,2,35,25,13,43,17,24,Writing,Spelling,Reading,Severe
9048,8,95,96,94,59,72,65,69,62,59,95,65,63,Spelling,Writing,Reading,Mild
9049,6,22,12,38,25,20,21,0,18,12,24,22,10,Spelling,Writing,Reading,Profound
9050,11,54,43,27,49,44,47,44,73,28,41,47,48,Reading,Writing,Spelling,Moderate
9051,16,21,36,1,12,46,38,12,40,29,19,32,27,Reading,Spelling,Writing,Profound
9052,6,34,36,32,66,50,40,46,40,30,34,52,39,Reading,Spelling,Writing,Severe
9053,8,49,45,49,44,32,61,26,67,52,48,46,48,Writing,Reading,Spelling,Moderate
9054,11,16,24,34,8,23,21,12,6,19,25,17,12,Spelling,Writing,Reading,Profound
9055,10,38,40,26,26,53,47,58,41,52,35,42,50,Reading,Writing,Spelling,Moderate
9056,9,46,52,60,37,31,38,44,24,36,53,35,35,Writing,Spelling,Reading,Severe
9057,15,1,24,0,25,24,26,32,0,7,8,25,13,Reading,Spelling,Writing,Profound
9058,14,42,39,39,36,43,19,11,35,38,40,33,28,Spelling,Writing,Reading,Severe
9059,13,76,61,64,86,58,84,91,75,70,67,76,79,Reading,Writing,Spelling,Mild
9060,18,16,47,7,45,32,16,34,10,13,23,31,19,Spelling,Reading,Writing,Profound
9061,15,78,63,72,24,62,53,57,43,51,71,46,50,Writing,Spelling,Reading,Moderate
9062,8,55,45,52,22,22,33,54,30,49,51,26,44,Writing,Spelling,Reading,Severe
9063,11,4,0,16,19,6,1,16,30,49,7,9,32,Reading,Writing,Spelling,Profound
9064,17,30,14,38,28,23,6,64,31,45,27,19,47,Writing,Reading,Spelling,Severe
9065,16,54,60,74,17,23,52,55,53,20,63,31,43,Writing,Spelling,Reading,Moderate
9066,10,40,24,45,52,68,54,23,20,42,36,58,28,Spelling,Reading,Writing,Moderate
9067,11,55,49,39,58,53,64,46,62,26,48,58,45,Spelling,Reading,Writing,Moderate
9068,13,37,51,70,46,63,38,58,74,39,53,49,57,Writing,Reading,Spelling,Moderate
9069,7,25,0,24,5,29,31,49,43,39,16,22,44,Reading,Writing,Spelling,Profound
9070,8,31,28,38,7,16,36,31,10,43,32,20,28,Writing,Spelling,Reading,Profound
9071,6,35,10,19,8,36,33,41,8,20,21,26,23,Reading,Spelling,Writing,Profound
9072,14,22,34,53,31,14,54,44,33,20,36,33,32,Spelling,Writing,Reading,Severe
9073,12,32,31,31,49,43,34,20,19,48,31,42,29,Spelling,Reading,Writing,Severe
9074,13,79,60,67,69,78,80,83,80,63,69,76,75,Reading,Spelling,Writing,Mild
9075,13,39,74,43,34,22,39,31,55,31,52,32,39,Writing,Spelling,Reading,Moderate
9076,16,34,34,45,62,49,30,24,73,71,38,47,56,Reading,Writing,Spelling,Moderate
9077,18,85,84,66,44,68,57,53,63,86,78,56,67,Writing,Spelling,Reading,Mild
9078,6,29,12,60,51,17,19,29,28,32,34,29,30,Writing,Spelling,Reading,Severe
9079,7,76,47,40,22,22,50,62,50,36,54,31,49,Writing,Spelling,Reading,Moderate
9080,14,0,42,25,30,0,22,32,27,18,22,17,26,Writing,Reading,Spelling,Profound
9081,14,8,34,50,53,53,26,45,22,18,31,44,28,Spelling,Reading,Writing,Severe
9082,7,33,32,18,20,43,34,44,19,17,28,32,27,Spelling,Reading,Writing,Profound
9083,9,75,57,45,53,43,30,47,57,33,59,42,46,Writing,Spelling,Reading,Moderate
9084,14,63,93,56,47,70,66,69,43,70,71,61,61,Writing,Spelling,Reading,Mild
9085,18,46,82,72,87,54,57,89,93,68,67,66,83,Writing,Reading,Spelling,Mild
9086,16,94,83,100,49,77,85,64,66,65,92,70,65,Spelling,Writing,Reading,Mild
9087,16,10,29,6,0,10,37,17,21,35,15,16,24,Reading,Writing,Spelling,Profound
9088,16,70,92,70,66,60,66,48,61,58,77,64,56,Spelling,Writing,Reading,Mild
9089,18,5,12,37,3,8,7,29,2,8,18,6,13,Writing,Spelling,Reading,Profound
9090,6,41,69,74,68,49,53,33,61,56,61,57,50,Spelling,Writing,Reading,Moderate
9091,18,34,29,21,18,19,24,15,30,5,28,20,17,Spelling,Writing,Reading,Profound
9092,16,0,34,36,0,37,29,3,0,20,23,22,8,Spelling,Writing,Reading,Profound
9093,11,65,96,63,66,64,75,97,63,55,75,68,72,Writing,Spelling,Reading,Mild
9094,13,32,26,55,42,42,45,47,41,33,38,43,40,Reading,Spelling,Writing,Severe
9095,10,24,43,44,2,33,50,31,54,38,37,28,41,Writing,Reading,Spelling,Severe
9096,13,13,55,6,30,37,41,38,37,41,25,36,39,Reading,Writing,Spelling,Severe
9097,17,14,19,63,28,20,29,25,39,45,32,26,36,Writing,Reading,Spelling,Severe
9098,13,19,29,67,65,44,32,46,25,45,38,47,39,Reading,Spelling,Writing,Moderate
9099,10,0,0,19,27,24,33,35,45,19,6,28,33,Reading,Writing,Spelling,Profound
9100,10,79,71,73,76,70,73,94,72,86,74,73,84,Writing,Reading,Spelling,Mild
9101,12,82,91,96,79,50,54,88,48,72,90,61,69,Writing,Spelling,Reading,Mild
9102,9,44,30,7,33,23,17,27,21,17,27,24,22,Spelling,Writing,Reading,Profound
9103,17,25,43,9,11,15,23,27,11,35,26,16,24,Writing,Spelling,Reading,Profound
9104,8,34,0,40,15,27,44,24,14,6,25,29,15,Spelling,Reading,Writing,Profound
9105,11,21,25,48,58,16,60,53,45,44,31,45,47,Reading,Writing,Spelling,Severe
9106,9,67,36,24,36,40,14,43,72,48,42,30,54,Writing,Reading,Spelling,Moderate
9107,18,40,21,55,41,51,42,21,33,41,39,45,32,Spelling,Reading,Writing,Severe
9108,16,56,50,56,17,44,60,25,35,49,54,40,36,Spelling,Writing,Reading,Moderate
9109,13,100,90,64,70,59,85,92,65,91,85,71,83,Writing,Spelling,Reading,Mild
9110,8,43,53,58,33,40,25,61,39,75,51,33,58,Writing,Reading,Spelling,Moderate
9111,11,46,69,37,79,58,70,20,58,49,51,69,42,Spelling,Reading,Writing,Moderate
9112,17,32,24,14,15,19,25,31,0,5,23,20,12,Spelling,Writing,Reading,Profound
9113,8,27,37,42,43,23,45,9,44,24,35,37,26,Spelling,Reading,Writing,Severe
9114,8,50,36,34,33,48,33,52,52,45,40,38,50,Writing,Reading,Spelling,Severe
9115,9,56,74,38,46,29,22,37,57,30,56,32,41,Writing,Spelling,Reading,Moderate
9116,12,0,24,37,13,26,0,10,9,16,20,13,12,Spelling,Writing,Reading,Profound
9117,8,27,28,36,20,47,16,44,70,72,30,28,62,Writing,Reading,Spelling,Moderate
9118,11,33,3,26,38,18,9,7,7,36,21,22,17,Spelling,Reading,Writing,Profound
9119,6,27,40,34,21,38,6,22,41,29,34,22,31,Writing,Spelling,Reading,Severe
9120,12,77,80,74,96,66,42,67,66,53,77,68,62,Spelling,Writing,Reading,Mild
9121,16,61,36,27,19,53,26,62,25,30,41,33,39,Writing,Spelling,Reading,Severe
9122,8,87,72,79,48,76,65,57,51,88,79,63,65,Writing,Spelling,Reading,Mild
9123,9,19,22,27,2,8,33,31,10,27,23,14,23,Writing,Reading,Spelling,Severe
9124,11,15,20,33,35,23,25,50,32,13,23,28,32,Reading,Writing,Spelling,Profound
9125,7,49,37,65,15,41,22,38,10,35,50,26,28,Writing,Spelling,Reading,Severe
9126,16,58,56,57,29,21,41,66,56,47,57,30,56,Writing,Spelling,Reading,Moderate
9127,14,82,63,68,95,52,73,92,51,51,71,73,65,Spelling,Reading,Writing,Mild
9128,10,11,41,58,18,47,18,22,40,43,37,28,35,Writing,Spelling,Reading,Severe
9129,6,68,63,57,58,70,60,54,60,75,63,63,63,Reading,Writing,Spelling,Moderate
9130,6,15,32,40,36,11,25,29,15,5,29,24,16,Spelling,Writing,Reading,Profound
9131,11,48,42,50,41,46,28,26,74,22,47,38,41,Writing,Spelling,Reading,Moderate
9132,9,59,36,78,55,53,60,50,70,62,58,56,61,Writing,Reading,Spelling,Moderate
9133,14,50,55,68,13,35,4,25,19,19,58,17,21,Writing,Spelling,Reading,Severe
9134,9,45,51,76,25,37,19,63,18,75,57,27,52,Writing,Spelling,Reading,Moderate
9135,14,35,21,44,29,31,2,36,8,29,33,21,24,Writing,Spelling,Reading,Profound
9136,18,42,32,42,14,35,46,35,36,64,39,32,45,Writing,Reading,Spelling,Severe
9137,17,52,32,54,48,21,38,22,52,45,46,36,40,Writing,Spelling,Reading,Moderate
9138,6,41,33,35,19,38,26,47,55,39,36,28,47,Writing,Reading,Spelling,Severe
9139,18,60,49,53,47,43,58,36,57,56,54,49,50,Writing,Spelling,Reading,Moderate
9140,17,90,86,80,61,52,97,77,42,69,85,70,63,Spelling,Writing,Reading,Mild
9141,15,14,23,53,47,50,31,28,42,16,30,43,29,Spelling,Reading,Writing,Severe
9142,10,42,33,11,21,23,32,9,26,11,29,25,15,Spelling,Writing,Reading,Profound
9143,13,53,30,33,4,15,30,26,45,31,39,16,34,Writing,Spelling,Reading,Profound
9144,11,65,56,63,76,74,52,59,49,67,61,67,58,Spelling,Reading,Writing,Mild
9145,10,41,36,49,48,16,14,40,5,2,42,26,16,Spelling,Writing,Reading,Profound
9146,13,60,84,100,63,75,70,66,65,78,81,69,70,Writing,Spelling,Reading,Mild
9147,16,40,39,36,39,10,34,27,0,28,38,28,18,Spelling,Writing,Reading,Severe
9148,9,37,40,38,49,62,33,53,43,42,38,48,46,Reading,Spelling,Writing,Moderate
9149,11,25,20,37,57,31,21,33,78,73,27,36,61,Reading,Writing,Spelling,Moderate
9150,9,28,27,0,0,10,8,26,14,13,18,6,18,Writing,Reading,Spelling,Profound
9151,6,13,5,14,24,23,22,15,27,33,11,23,25,Reading,Writing,Spelling,Profound
9152,16,27,37,19,49,23,32,6,20,42,28,35,23,Spelling,Reading,Writing,Profound
9153,10,62,44,42,17,22,37,57,16,53,49,25,42,Writing,Spelling,Reading,Severe
9154,15,73,42,28,70,47,53,44,30,65,48,57,46,Spelling,Reading,Writing,Moderate
9155,13,57,67,56,60,85,55,75,48,51,60,67,58,Spelling,Reading,Writing,Mild
9156,16,47,50,42,18,62,22,42,42,53,46,34,46,Writing,Reading,Spelling,Moderate
9157,13,53,79,56,59,46,39,49,38,43,63,48,43,Spelling,Writing,Reading,Moderate
9158,8,38,29,17,36,2,26,1,11,0,28,21,4,Spelling,Writing,Reading,Profound
9159,18,86,76,50,98,87,70,75,77,63,71,85,72,Reading,Spelling,Writing,Mild
9160,11,54,28,57,40,62,21,38,63,47,46,41,49,Writing,Reading,Spelling,Moderate
9161,11,31,57,42,46,43,40,48,61,38,43,43,49,Reading,Writing,Spelling,Moderate
9162,12,85,61,89,86,80,62,99,59,83,78,76,80,Writing,Reading,Spelling,Mild
9163,6,39,26,0,34,34,30,0,31,5,22,33,12,Spelling,Reading,Writing,Profound
9164,14,4,20,40,32,37,14,7,7,18,21,28,11,Spelling,Reading,Writing,Profound
9165,12,44,81,70,95,63,90,56,73,81,65,83,70,Reading,Spelling,Writing,Mild
9166,14,51,58,37,30,56,25,39,42,9,49,37,30,Spelling,Writing,Reading,Severe
9167,12,51,43,44,67,19,72,21,52,48,46,53,40,Spelling,Reading,Writing,Moderate
9168,18,50,9,0,29,11,33,31,29,12,20,24,24,Reading,Writing,Spelling,Profound
9169,8,50,39,62,51,47,73,50,45,48,50,57,48,Spelling,Reading,Writing,Moderate
9170,17,54,83,41,33,41,51,39,40,28,59,42,36,Spelling,Writing,Reading,Moderate
9171,6,58,73,88,74,74,68,60,77,45,73,72,61,Spelling,Writing,Reading,Mild
9172,16,78,34,24,58,35,42,57,54,48,45,45,53,Reading,Writing,Spelling,Moderate
9173,8,78,72,41,42,59,39,28,55,42,64,47,42,Spelling,Writing,Reading,Moderate
9174,11,38,43,29,12,57,20,18,29,33,37,30,27,Spelling,Writing,Reading,Severe
9175,12,27,47,57,19,51,31,39,30,18,44,34,29,Spelling,Writing,Reading,Severe
9176,8,37,53,54,41,29,62,62,46,48,48,44,52,Writing,Reading,Spelling,Moderate
9177,9,51,18,53,54,41,16,14,20,43,41,37,26,Spelling,Writing,Reading,Severe
9178,8,62,42,58,45,32,50,56,45,55,54,42,52,Writing,Spelling,Reading,Moderate
9179,6,34,21,33,54,28,43,12,1,52,29,42,22,Spelling,Reading,Writing,Severe
9180,11,0,33,39,36,2,29,26,30,16,24,22,24,Writing,Reading,Spelling,Profound
